DATE,CSX1
2020-07-11,-0.8125
2020-07-12,-0.8119047619047619
2020-07-13,-0.8113095238095238
2020-07-14,-0.8107142857142857
2020-07-15,-0.8101190476190476
2020-07-16,-0.8095238095238095
2020-07-17,-0.8089285714285714
2020-07-18,-0.8083333333333333
2020-07-19,-0.8077380952380953
2020-07-20,-0.8071428571428572
2020-07-21,-0.8065476190476191
2020-07-22,-0.805952380952381
2020-07-23,-0.8053571428571429
2020-07-24,-0.8047619047619048
2020-07-25,-0.8041666666666667
2020-07-26,-0.8035714285714286
2020-07-27,-0.8029761904761905
2020-07-28,-0.8023809523809524
2020-07-29,-0.8017857142857143
2020-07-30,-0.8011904761904762
2020-07-31,-0.8005952380952381
2020-08-01,-0.8
2020-08-02,-0.7839285714285714
2020-08-03,-0.7678571428571429
2020-08-04,-0.7517857142857143
2020-08-05,-0.7357142857142858
2020-08-06,-0.7196428571428571
2020-08-07,-0.7035714285714286
2020-08-08,-0.6875
2020-08-09,-0.6714285714285715
2020-08-10,-0.6553571428571429
2020-08-11,-0.6392857142857143
2020-08-12,-0.6232142857142857
2020-08-13,-0.6071428571428572
2020-08-14,-0.5910714285714286
2020-08-15,-0.575
2020-08-16,-0.5589285714285714
2020-08-17,-0.5428571428571429
2020-08-18,-0.5267857142857143
2020-08-19,-0.5107142857142857
2020-08-20,-0.49464285714285716
2020-08-21,-0.4785714285714286
2020-08-22,-0.4625
2020-08-23,-0.44642857142857145
2020-08-24,-0.4303571428571429
2020-08-25,-0.41428571428571426
2020-08-26,-0.3982142857142857
2020-08-27,-0.3821428571428571
2020-08-28,-0.36607142857142855
2020-08-29,-0.35
2020-08-30,-0.3339285714285714
2020-08-31,-0.31785714285714284
2020-09-01,-0.30178571428571427
2020-09-02,-0.2857142857142857
2020-09-03,-0.2696428571428571
2020-09-04,-0.25357142857142856
2020-09-05,-0.23749999999999993
2020-09-06,-0.22142857142857142
2020-09-07,-0.2053571428571428
2020-09-08,-0.18928571428571428
2020-09-09,-0.17321428571428565
2020-09-10,-0.15714285714285714
2020-09-11,-0.14107142857142851
2020-09-12,-0.125
2020-09-13,-0.10892857142857137
2020-09-14,-0.09285714285714286
2020-09-15,-0.07678571428571423
2020-09-16,-0.06071428571428572
2020-09-17,-0.044642857142857095
2020-09-18,-0.02857142857142847
2020-09-19,-0.012499999999999956
2020-09-20,0.0035714285714286698
2020-09-21,0.019642857142857184
2020-09-22,0.03571428571428581
2020-09-23,0.051785714285714324
2020-09-24,0.06785714285714295
2020-09-25,0.08392857142857146
2020-09-26,0.1
2020-09-27,0.0625
2020-09-28,0.024999999999999994
2020-09-29,-0.012500000000000011
2020-09-30,-0.05000000000000002
2020-10-01,-0.08750000000000002
2020-10-02,-0.12500000000000003
2020-10-03,-0.16250000000000006
2020-10-04,-0.20000000000000004
2020-10-05,-0.23750000000000002
2020-10-06,-0.275
2020-10-07,-0.3125000000000001
2020-10-08,-0.3500000000000001
2020-10-09,-0.38750000000000007
2020-10-10,-0.42500000000000016
2020-10-11,-0.46250000000000013
2020-10-12,-0.5000000000000001
2020-10-13,-0.5375000000000001
2020-10-14,-0.5750000000000001
2020-10-15,-0.6125000000000002
2020-10-16,-0.6500000000000001
2020-10-17,-0.6875000000000001
2020-10-18,-0.7250000000000002
2020-10-19,-0.7625000000000002
2020-10-20,-0.8000000000000002
2020-10-21,-0.8375000000000001
2020-10-22,-0.8750000000000001
2020-10-23,-0.9125000000000002
2020-10-24,-0.9500000000000003
2020-10-25,-0.9875000000000002
2020-10-26,-1.0250000000000001
2020-10-27,-1.0625
2020-10-28,-1.1
2020-10-29,-1.1375000000000002
2020-10-30,-1.175
2020-10-31,-1.2125000000000001
2020-11-01,-1.25
2020-11-02,-1.2875
2020-11-03,-1.3250000000000002
2020-11-04,-1.3625
2020-11-05,-1.4000000000000001
2020-11-06,-1.4375000000000002
2020-11-07,-1.475
2020-11-08,-1.5125000000000002
2020-11-09,-1.5500000000000003
2020-11-10,-1.5875000000000001
2020-11-11,-1.6250000000000002
2020-11-12,-1.6625
2020-11-13,-1.7000000000000002
2020-11-14,-1.7375000000000003
2020-11-15,-1.7750000000000001
2020-11-16,-1.8125000000000002
2020-11-17,-1.85
2020-11-18,-1.8875000000000002
2020-11-19,-1.9250000000000003
2020-11-20,-1.9625000000000004
2020-11-21,-2.0000000000000004
2020-11-22,-2.0375
2020-11-23,-2.075
2020-11-24,-2.1125000000000003
2020-11-25,-2.1500000000000004
2020-11-26,-2.1875000000000004
2020-11-27,-2.225
2020-11-28,-2.2625
2020-11-29,-2.3000000000000003
2020-11-30,-2.3375000000000004
2020-12-01,-2.3750000000000004
2020-12-02,-2.4125
2020-12-03,-2.45
2020-12-04,-2.4875000000000003
2020-12-05,-2.5250000000000004
2020-12-06,-2.5625000000000004
2020-12-07,-2.6
2020-12-08,-2.6375
2020-12-09,-2.6750000000000003
2020-12-10,-2.7125000000000004
2020-12-11,-2.7500000000000004
2020-12-12,-2.7875000000000005
2020-12-13,-2.825
2020-12-14,-2.8625000000000003
2020-12-15,-2.9000000000000004
2020-12-16,-2.9375000000000004
2020-12-17,-2.9750000000000005
2020-12-18,-3.0125
2020-12-19,-3.0500000000000003
2020-12-20,-3.0875000000000004
2020-12-21,-3.1250000000000004
2020-12-22,-3.1625000000000005
2020-12-23,-3.2
2020-12-24,-3.1750000000000003
2020-12-25,-3.1500000000000004
2020-12-26,-3.125
2020-12-27,-3.1
2020-12-28,-3.075
2020-12-29,-3.05
2020-12-30,-3.025
2020-12-31,-3.0
2021-01-01,-2.975
2021-01-02,-2.95
2021-01-03,-2.925
2021-01-04,-2.9
2021-01-05,-2.875
2021-01-06,-2.8499999999999996
2021-01-07,-2.8249999999999997
2021-01-08,-2.8
2021-01-09,-2.7093749999999996
2021-01-10,-2.61875
2021-01-11,-2.5281249999999997
2021-01-12,-2.4375
2021-01-13,-2.346875
2021-01-14,-2.2562499999999996
2021-01-15,-2.165625
2021-01-16,-2.0749999999999997
2021-01-17,-1.984375
2021-01-18,-1.8937499999999998
2021-01-19,-1.8031249999999999
2021-01-20,-1.7125
2021-01-21,-1.621875
2021-01-22,-1.5312499999999998
2021-01-23,-1.4406249999999998
2021-01-24,-1.3499999999999999
2021-01-25,-1.259375
2021-01-26,-1.16875
2021-01-27,-1.0781249999999998
2021-01-28,-0.9874999999999998
2021-01-29,-0.8968749999999999
2021-01-30,-0.8062499999999999
2021-01-31,-0.7156249999999997
2021-02-01,-0.625
2021-02-02,-0.5343749999999998
2021-02-03,-0.4437500000000001
2021-02-04,-0.3531249999999999
2021-02-05,-0.26249999999999973
2021-02-06,-0.171875
2021-02-07,-0.08124999999999982
2021-02-08,0.009374999999999911
2021-02-09,0.1
2021-02-10,-0.11250000000000002
2021-02-11,-0.32500000000000007
2021-02-12,-0.5375000000000001
2021-02-13,-0.7500000000000001
2021-02-14,-0.9625
2021-02-15,-1.175
2021-02-16,-1.3875000000000002
2021-02-17,-1.6
2021-02-18,-1.5437500000000002
2021-02-19,-1.4875
2021-02-20,-1.4312500000000001
2021-02-21,-1.375
2021-02-22,-1.31875
2021-02-23,-1.2625000000000002
2021-02-24,-1.20625
2021-02-25,-1.15
2021-02-26,-1.09375
2021-02-27,-1.0375
2021-02-28,-0.98125
2021-03-01,-0.925
2021-03-02,-0.86875
2021-03-03,-0.8125
2021-03-04,-0.75625
2021-03-05,-0.7
2021-03-06,-0.7437499999999999
2021-03-07,-0.7875
2021-03-08,-0.8312499999999999
2021-03-09,-0.8749999999999999
2021-03-10,-0.91875
2021-03-11,-0.9624999999999999
2021-03-12,-1.0062499999999999
2021-03-13,-1.0499999999999998
2021-03-14,-1.09375
2021-03-15,-1.1374999999999997
2021-03-16,-1.18125
2021-03-17,-1.2249999999999999
2021-03-18,-1.2687499999999998
2021-03-19,-1.3124999999999998
2021-03-20,-1.3562499999999997
2021-03-21,-1.4
2021-03-22,-1.4437499999999996
2021-03-23,-1.4874999999999998
2021-03-24,-1.5312499999999998
2021-03-25,-1.5749999999999997
2021-03-26,-1.61875
2021-03-27,-1.6624999999999996
2021-03-28,-1.7062499999999998
2021-03-29,-1.7499999999999998
2021-03-30,-1.7937499999999997
2021-03-31,-1.8374999999999997
2021-04-01,-1.8812499999999996
2021-04-02,-1.9249999999999996
2021-04-03,-1.9687499999999998
